0e03a3de511144fab8d0340cb7bde3e118dc8944,zynynyn,7 days ago,0831在dev基础上合并zyn-dev
f1b74ebe206b44e914168664d8879a977386742a,zynynyn,13 days ago,0825更新zyn提交部分
be8ac1fb3014e6c19380fc73be1d52e1e216b4f8,zynynyn,2 weeks ago,更新md版每周进度记录
86015a572c4b1bb98563699bdabb83db9ebbbdc7,zynynyn,3 weeks ago,更新前后端-8.18
52cc0a73bb8642658d6a6a2911601db31cacf01d,zynynyn,5 weeks ago,更新管理员日志部分x4
69d713d15c40c42210f528883ca9b8017c095885,zynynyn,5 weeks ago,修复子页面显示bug
f1cdc921f10f9271d3d22fc8c9f64a3b9b8b3663,zynynyn,5 weeks ago,更新用户操作日志部分
4b8cae784fd70eafce1e1a773eb5d201a366b28d,zynynyn,5 weeks ago,合并本小组前后端-第三周1.0
9ab65ac1816be942d2e1b83ba2bfe87e86075307,zynynyn,6 weeks ago,update Program.cs
61a8c374f60a18764882c66d1c5fab14b024d5e1,zynynyn,6 weeks ago,correct error in account.ts
34c6bfbff003c0b54e04f92803cea690965773c0,zynynyn,6 weeks ago,update merge errors
549da935d4231b5e1d55c9d37d66d7bd51205b8d,zynynyn,6 weeks ago,更新管理员界面、说明文档以及注册部分的密码确认
664863432435d0c1276cf5b54a8d816692f926cb,zynynyn,6 weeks ago,合并本小组和lcb小组前端用于第二周任务
15b4f375ad8e69b3a5d6fa5dfd397c17587d54e1,zynynyn,6 weeks ago,合并本小组及lcb小组前端
6510f2588a8a6fd682d817672afa9535af79fd93,zynynyn,6 weeks ago,合并本小组和lcb组
29f52693ce990b5bc09ecb2b9a9430104c6eb767,zynynyn,7 weeks ago,修复注销bug
bc2908caa375a2ceef2aba5a3e972b00ae546c1c,zynynyn,7 weeks ago,更新合并后的bug
5f9cbb98169950ce45cb25f60844e73e8ea94fa3,zynynyn,7 weeks ago,合并本小组全部前端和后端，并修改说明文档-第一周4.0
3bcb9350fae95c86ebdfad2217fe38256a61fa73,zynynyn,7 weeks ago,合并本小组所有前端和后端-第一周3.0‘
68c3c05152e61e357f2193512300f37704570a81,zynynyn,8 weeks ago,合并本小组当前所有前端及后端-第一周2.0
84ecdc5d5ab0bbdd953e9807da68a2550321a284,zynynyn,8 weeks ago,合并了本小组所有的前端和后端-第一周1.0
f694fa4c2a0fbc4f258d24b7e8fc75af92443dc7,zynynyn,8 weeks ago,update signUp front-end v1.0
14e0863a55773f94d6f0a8b7c607f564309916e7,zynynyn,4 months ago,0518部分修改
6b016c2a0afe198ea51465c43a25ac618b4b36bd,zynynyn,4 months ago,0518 updates
e2fd0e7216547a5ee00f95662b9bc7a9ae268e6b,zynynyn,4 months ago,Merge branch 'YAngXuanHe' into ZhuYuNing
1dddf092a3b35bfaa0fcd7c52358c7217d4c1dcd,zynynyn,4 months ago,Merge branch 'DuanPeiYU' into ZhuYuNing
16500b2e6e5096ff943177eb8c462a831b55c148,zynynyn,4 months ago,暂时性更新
98348b39f3aa1c904e6ae720fe9bd7b4bf858281,zynynyn,4 months ago,zynGroup update 0511 tasks and organize file structure
8fab00e2102f82ac83f7d2dba638b8b81cb4de69,zynynyn,4 months ago,更新用户注册部分的安全问题
e0c9f30605a568bd9e5beb65ecda6c20a7d9a660,zynynyn,4 months ago,添加了网站维护部分
e13650cbe38d5d8e8b81eca795a5ded271ad06ca,zynynyn,4 months ago,Add files via upload
bd353997739e4976de45322455d1782ecb1b6960,zynynyn,4 months ago,更新用户注册和用户管理部分
cf1766984d8122988002ae48dbc6fce0b811e8ff,zynynyn,4 months ago,更新用户注册以及用户管理部分的设计
0ab9baa50e089a000fdbd1702dbceb315b527d61,zynynyn,5 months ago,更新用户注册部分设计内容
22ffdd6c7816a8939dc4f433806bcab0b6cccefa,zynynyn,5 months ago,更新用户注册及注销流程图